case_number,n_parcels,agg_appraised_value_median,agg_appraised_value_total,agg_total_market_value_median,agg_total_market_value_total,agg_land_market_value_median,agg_land_market_value_total,agg_improvement_market_value_median,agg_improvement_market_value_total,agg_year_built_median,agg_year_built_total,agg_land_acres_median,agg_land_acres_total,agg_source_priority,agg_improvement_sq_ft_median,agg_improvement_sq_ft_total
C14-2020-0118,1,59416589.0,59416589,0.0,0,1815991.0,1815991,22663538.0,22663538,,,174.874,174.874,subject,,
C14-2020-0121,29,295594.0,8870834,0.0,0,1765859.0,44323422,507886.0,14326206,1976.0,,0.0,166069.0,subject,,
C14-2020-0123,1,2055075.0,2055075,0.0,0,1991926.0,1991926,11138968.0,11138968,2024.0,,685025.0,685025.0,subject,,
C14-2020-0128,1,0.0,0,43856220.0,43856220,100073.0,100073,43856220.0,43856220,,,1461874.0,1461874.0,subject,,
C14-2020-0134,1,0.0,0,21405822.0,21405822,1860290.0,1860290,10833771.0,10833771,,,166399.0,166399.0,subject,,
C14-2020-0135.SH,1,228613.0,228613,0.0,0,180245.0,180245,302440.0,302440,1977.0,,0.0,0.0,subject,,
C14-2020-0138,1,132192.0,132192,0.0,0,1916082.0,1916082,944231.0,944231,,,24.268,24.268,subject,,
C14-2020-0139,1,7390856.0,7390856,0.0,0,1940812.0,1940812,47750198.0,47750198,2024.0,,547470.79,547470.79,subject,,
C14-2020-0142,1,688717.0,688717,0.0,0,1847221.0,1847221,352375.0,352375,,,2.819,2.819,subject,,
C14-2020-0143,1,6162124.0,6162124,0.0,0,1577044.0,1577044,6162124.0,6162124,,,290027.0,290027.0,subject,,
C14-2020-0144,1,2750000.0,2750000,0.0,0,1883226.0,1883226,2750000.0,2750000,,,22500.0,22500.0,subject,,
C14-2020-0145,1,5937913.0,5937913,0.0,0,1911644.0,1911644,5937913.0,5937913,,,73082.0,73082.0,subject,,
C14-2020-0146,1,4389249.0,4389249,0.0,0,1957957.0,1957957,4389249.0,4389249,,,423490.32,423490.32,subject,,
C14-2020-0147,1,19267836.0,19267836,0.0,0,1556815.0,1556815,20477356.0,20477356,1960.0,,200706.63,200706.63,subject,,
C14-2020-0149,1,13000000.0,13000000,0.0,0,1919960.0,1919960,13000000.0,13000000,,,165475.73,165475.73,subject,,
C14-2020-0150,1,37918.0,37918,0.0,0,1818004.0,1818004,37918.0,37918,,,1.896,1.896,subject,,
C14-2020-0151,99,345894.0,31658603,0.0,20320382,1751881.0,144973450,550666.0,74458642,1969.0,,0.0,990430.549,subject,,
C14-2020-0152,1,343788.0,343788,0.0,0,1324999.0,1324999,1680000.0,1680000,2007.0,,171894.0,171894.0,subject,,
C14-2020-0154,1,44805163.0,44805163,0.0,0,1520174.0,1520174,48327901.0,48327901,1979.0,,527119.56,527119.56,subject,,
C14-2021-0001,1,8083080.0,8083080,0.0,0,1957482.0,1957482,27280134.0,27280134,2024.0,,134718.0,134718.0,subject,,
C14-2021-0002.SH,1,0.0,0,13869252.0,13869252,1509443.0,1509443,4023908.0,4023908,,,206981.0,206981.0,subject,,
C14-2021-0007,20,411509.5,12706720,0.0,15975402,1524552.5,26425824,717331.5,28045323,1961.0,,0.0,571225.1799999999,subject,,
C14-2021-0008.SH,1,3033600.0,3033600,0.0,0,1925986.0,1925986,1157970.0,1157970,,,340639.0,340639.0,subject,,
C14-2021-0009,1,6871025.0,6871025,0.0,0,1848878.0,1848878,7191000.0,7191000,1967.0,,39263.0,39263.0,subject,,
C14-2021-0010,1,2999160.0,2999160,0.0,0,1973721.0,1973721,4915991.0,4915991,1956.0,,22216.0,22216.0,subject,,
C14-2021-0011,1,412500.0,412500,0.0,0,1776281.0,1776281,508144.0,508144,,,7500.0,7500.0,subject,,
C14-2021-0012,1,35794993.0,35794993,0.0,0,1881761.0,1881761,117000000.0,117000000,1976.0,,3873917.0,3873917.0,subject,,
C14-2021-0014,1,2348712.0,2348712,0.0,0,1983146.0,1983146,2348712.0,2348712,,,86989.32,86989.32,subject,,
C14-2021-0015,1,3306270.0,3306270,0.0,0,1985392.0,1985392,3140957.0,3140957,2024.0,,220418.0,220418.0,subject,,
C14-2021-0017,8,191124.5,4609289,0.0,152669104,1796971.5,10097574,1757646.0,72012829,1958.0,,64839.06,6719665.79,subject,,
C14-2021-0018,1,6671246.0,6671246,0.0,0,1925787.0,1925787,29196854.0,29196854,2024.0,,179088.23,179088.23,subject,,
C14-2021-0019,1,6671246.0,6671246,0.0,0,1925787.0,1925787,29196854.0,29196854,2024.0,,179088.23,179088.23,subject,,
C14-2021-0020.SH,1,0.0,0,49110166.0,49110166,178329.0,178329,13690775.0,13690775,,,288056.0,288056.0,subject,,
C14-2021-0021,1,0.0,0,4840387.0,4840387,2026954.0,2026954,4751568.0,4751568,,,403365.6,403365.6,subject,,
C14-2021-0022.SH,1,1988240.0,1988240,0.0,0,1928661.0,1928661,2995000.0,2995000,1997.0,,49706.0,49706.0,subject,,
C14-2021-0023.SH,1,2205876.0,2205876,0.0,0,208856.0,208856,2205876.0,2205876,,,183823.0,183823.0,subject,,
C14-2021-0024,1,1041520.0,1041520,0.0,0,1774940.0,1774940,1142414.0,1142414,2025.0,,69434.64,69434.64,subject,,
C14-2021-0025,1,1961400.0,1961400,0.0,0,183434.0,183434,2062262.0,2062262,1910.0,,6538.0,6538.0,subject,,
C14-2021-0026,1,248059.0,248059,0.0,0,1924249.0,1924249,0.0,0,0.0,,16.537,16.537,subject,,
C14-2021-0027,1,200000.0,200000,0.0,0,1924249.0,1924249,123435.0,123435,,,0.0,0.0,subject,,
C14-2021-0028,1,127838.0,127838,0.0,0,1837835.0,1837835,12500.0,12500,,,0.0,0.0,subject,,
C14-2021-0029,1,1862756.0,1862756,0.0,0,1950184.0,1950184,0.0,0,0.0,,26610.8,26610.8,subject,,
C14-2021-0030,1,8993700.0,8993700,0.0,0,1718857.0,1718857,21000000.0,21000000,2020.0,,89937.0,89937.0,subject,,
C14-2021-0031,1,226000.0,226000,0.0,0,1783462.0,1783462,226734.0,226734,,,12.45,12.45,subject,,
C14-2021-0032,1,0.0,0,15290.0,15290,100073.0,100073,15290.0,15290,,,1.529,1.529,subject,,
C14-2021-0034,1,413410.0,413410,0.0,0,1728646.0,1728646,469200.0,469200,,,0.0,0.0,subject,,
C14-2021-0035,1,417738.0,417738,0.0,0,1935466.0,1935466,412500.0,412500,,,0.0,0.0,subject,,
C14-2021-0036,1,402270.0,402270,0.0,0,1941653.0,1941653,624128.0,624128,,,26818.0,26818.0,subject,,
C14-2021-0039,27,195577.0,13131127,0.0,888624,1690792.0,32314090,328048.0,48434124,1971.0,,0.0,1946029.2,subject,,
C14-2021-0040,1,1247838.0,1247838,0.0,0,1865513.0,1865513,1247838.0,1247838,,,32.934,32.934,subject,,
C14-2021-0041,1,3260878.0,3260878,0.0,0,1939249.0,1939249,3500000.0,3500000,,,57817.0,57817.0,subject,,
C14-2021-0042,1,1020000.0,1020000,0.0,0,1868844.0,1868844,2476187.0,2476187,1969.0,,20400.0,20400.0,subject,,
C14-2021-0043,1,83744.0,83744,0.0,0,1863153.0,1863153,83744.0,83744,,,10468.0,10468.0,subject,,
C14-2021-0044,1,11698135.0,11698135,0.0,0,1922027.0,1922027,42877930.0,42877930,2025.0,,191146.0,191146.0,subject,,
C14-2021-0045,1,505888.0,505888,0.0,0,1984269.0,1984269,505888.0,505888,,,7.737,7.737,subject,,
C14-2021-0046,1,525310.0,525310,0.0,0,1984269.0,1984269,525310.0,525310,,,8.27,8.27,subject,,
C14-2021-0047,1,1155713.0,1155713,0.0,0,265847.0,265847,0.0,0,0.0,,55.936,55.936,subject,,
C14-2021-0048,1,87212.0,87212,0.0,0,142788.0,142788,0.0,0,0.0,,0.935,0.935,subject,,
C14-2021-0049,1,318087.0,318087,0.0,0,265847.0,265847,318087.0,318087,,,3.316,3.316,subject,,
C14-2021-0050,1,1515888.0,1515888,0.0,0,1938767.0,1938767,1515888.0,1515888,,,303177.6,303177.6,subject,,
C14-2021-0054,1,0.0,0,0.0,0,1907657.0,1907657,1046170.0,1046170,1957.0,,37800.0,37800.0,subject,,
C14-2021-0055,1,400126.0,400126,0.0,0,1666110.0,1666110,560540.0,560540,1927.0,,0.0,0.0,subject,,
C14-2021-0056,16,204069.5,3135974,0.0,4172557,1655796.5,25012592,444645.5,8883269,1981.0,,0.0,544934.92,subject,,
C14-2021-0059,1,1763135.0,1763135,0.0,0,1928378.0,1928378,1830000.0,1830000,,,146927.88,146927.88,subject,,
C14-2021-0060,1,461224.0,461224,0.0,0,505667.0,505667,672726.0,672726,1952.0,,0.0,0.0,subject,,
C14-2021-0061,1,3044014.0,3044014,0.0,0,100013.0,100013,3044014.0,3044014,,,17685.0,17685.0,subject,,
C14-2021-0070,1,0.0,0,680207086.0,680207086,106084.0,106084,215373005.0,215373005,,,6778807.2,6778807.2,subject,,
C14-2021-0071,1,10787850.0,10787850,0.0,0,108156.0,108156,25000000.0,25000000,2022.0,,71465.0,71465.0,subject,,
C14-2021-0072,1,52272000.0,52272000,0.0,0,108156.0,108156,52272000.0,52272000,,,522720.0,522720.0,subject,,
C14-2021-0073,1,0.0,0,22651200.0,22651200,108158.0,108158,22651200.0,22651200,,,226512.0,226512.0,subject,,
C14-2021-0074,1,0.0,0,119984902.0,119984902,177518.0,177518,117418415.0,117418415,,,851567.51,851567.51,subject,,
C14-2021-0075,1,0.0,0,10772517.0,10772517,261282.0,261282,43090068.0,43090068,,,4225320.0,4225320.0,subject,,
C14-2021-0076,1,0.0,0,67985016.0,67985016,182335.0,182335,67985016.0,67985016,,,871200.0,871200.0,subject,,
C14-2021-0077,1,0.0,0,25716620.0,25716620,108219.0,108219,25716620.0,25716620,,,2571662.0,2571662.0,subject,,
C14-2021-0078,1,1765000.0,1765000,0.0,0,181098.0,181098,1765001.0,1765001,1982.0,,17650.0,17650.0,subject,,
C14-2021-0079,1,223205.0,223205,0.0,0,2041477.0,2041477,374579.0,374579,1967.0,,0.0,0.0,subject,,
C14-2021-0080,1,2391967.0,2391967,0.0,0,1988828.0,1988828,2391967.0,2391967,,,597991.68,597991.68,subject,,
C14-2021-0081,23,1620000.0,82532361,0.0,0,1652397.0,28634585,1738568.0,148457323,1978.5,,7952.0,357620.45999999996,subject,,
C14-2021-0082,4,0.0,2212412,3910004.5,95741513,1066834.5,4271161,2222917.0,12265980,1958.0,,242084.7,6035194.44,subject,,
C14-2021-0083,1,17155442.0,17155442,0.0,0,2009248.0,2009248,14800000.0,14800000,1976.0,,269104.97,269104.97,subject,,
C14-2021-0084,1,529302.0,529302,0.0,0,2010044.0,2010044,2505401.0,2505401,2021.0,,0.0,0.0,subject,,
C14-2021-0087,1,875293.0,875293,0.0,0,1888816.0,1888816,914599.0,914599,1962.0,,22.114,22.114,subject,,
C14-2021-0088,1,2591515.0,2591515,0.0,0,1960325.0,1960325,1693808.0,1693808,,,617027.4,617027.4,subject,,
C14-2021-0089,1,239590.0,239590,0.0,0,2011384.0,2011384,250000.0,250000,,,0.0,0.0,subject,,
C14-2021-0091,1,0.0,0,39500013.0,39500013,1850503.0,1850503,8475394.0,8475394,,,217800.0,217800.0,subject,,
C14-2021-0092,1,6275260.0,6275260,0.0,0,1895159.0,1895159,16236000.0,16236000,1979.0,,313763.0,313763.0,subject,,
C14-2021-0093,1,8858349.0,8858349,0.0,0,378830.0,378830,6968304.0,6968304,1971.0,,656174.0,656174.0,subject,,
C14-2021-0094,1,906156.0,906156,0.0,0,1964804.0,1964804,908556.0,908556,1969.0,,1132695.0,1132695.0,subject,,
C14-2021-0095,1,697401.0,697401,0.0,0,1527535.0,1527535,1703987.0,1703987,2013.0,,69740.1,69740.1,subject,,
C14-2021-0096,1,643230.0,643230,0.0,0,1899865.0,1899865,1430000.0,1430000,2003.0,,0.0,0.0,subject,,
C14-2021-0098.SH,1,687500.0,687500,0.0,0,1927154.0,1927154,812500.0,812500,,,0.0,0.0,subject,,
C14-2021-0100,4,12806775.0,43989450,0.0,0,1642079.5,5644814,17988446.5,73714927,1981.0,,257657.5,1141154.0,subject,,
C14-2021-0101,1,20934936.0,20934936,0.0,0,1889851.0,1889851,19906049.0,19906049,,,209349.36,209349.36,subject,,
C14-2021-0105,1,295856.0,295856,0.0,0,1954611.0,1954611,417011.0,417011,1991.0,,0.0,0.0,subject,,
C14-2021-0106,1,0.0,0,1937082.0,1937082,100073.0,100073,1935297.0,1935297,,,127717.92,127717.92,subject,,
C14-2021-0107,1,0.0,0,96122146.0,96122146,1860290.0,1860290,602522.0,602522,,,602521.92,602521.92,subject,,
C14-2021-0108,1,1510661.0,1510661,0.0,0,1900660.0,1900660,3500000.0,3500000,1930.0,,125888.4,125888.4,subject,,
C14-2021-0109,1,1661877.0,1661877,0.0,0,1388898.0,1388898,2100000.0,2100000,1984.0,,61551.0,61551.0,subject,,
C14-2021-0110,1,0.0,0,0.0,0,1922871.0,1922871,2916593.0,2916593,1970.0,,90169.2,90169.2,subject,,
C14-2021-0111,1,4774383.0,4774383,0.0,0,1989229.0,1989229,4774383.0,4774383,,,34943.83,34943.83,subject,,
C14-2021-0112,1,5187996.0,5187996,0.0,0,1989229.0,1989229,267894.0,267894,,,51879.96,51879.96,subject,,
C14-2021-0113,1,1547138.0,1547138,0.0,0,1989229.0,1989229,1547138.0,1547138,,,41257.0,41257.0,subject,,
C14-2021-0114,1,351181.0,351181,0.0,0,1825556.0,1825556,348438.0,348438,,,5.033,5.033,subject,,
C14-2021-0115,1,397975.0,397975,0.0,0,1889595.0,1889595,643476.0,643476,1937.0,,0.0,0.0,subject,,
C14-2021-0117,8,463893.0,3386293,0.0,2156220,1781708.5,11103731,690178.5,7538279,1986.0,,59408.94,499534.56,subject,,
C14-2021-0118,1,484622.0,484622,0.0,0,1888874.0,1888874,480000.0,480000,,,0.0,0.0,subject,,
C14-2021-0119,35,218936.0,8142138,0.0,947938,1675616.0,52416312,392738.0,14730636,1995.0,,0.0,128980.92,subject,,
C14-2021-0120,1,169187.0,169187,0.0,0,1806520.0,1806520,1654487.0,1654487,2022.0,,21148.38,21148.38,subject,,
C14-2021-0121,1,368785.0,368785,0.0,0,1955802.0,1955802,610607.0,610607,1920.0,,0.0,0.0,subject,,
C14-2021-0123,1,523548.0,523548,0.0,0,478894.0,478894,538548.0,538548,1967.0,,299170.01,299170.01,subject,,
C14-2021-0124,1,383350.0,383350,0.0,0,1985081.0,1985081,457583.0,457583,,,6970.0,6970.0,subject,,
C14-2021-0125,1,302675.0,302675,0.0,0,1889321.0,1889321,300000.0,300000,,,0.0,0.0,subject,,
C14-2021-0127,9,86250.0,1456044,0.0,0,1669065.0,10522979,290000.0,2624738,1961.0,,1.0,17.655,subject,,
C14-2021-0128,1,401890.0,401890,0.0,0,1806279.0,1806279,618750.0,618750,,,0.0,0.0,subject,,
C14-2021-0130,1,1240000.0,1240000,0.0,0,1932125.0,1932125,1240000.0,1240000,,,13.334,13.334,subject,,
C14-2021-0131,1,1593213.0,1593213,0.0,0,1801731.0,1801731,1593213.0,1593213,,,57935.0,57935.0,subject,,
C14-2021-0132,1,0.0,0,0.0,0,1648719.0,1648719,750000.0,750000,,,5796.0,5796.0,subject,,
C14-2021-0133.SH,1,256325.0,256325,0.0,0,1904519.0,1904519,586972.0,586972,1963.0,,0.0,0.0,subject,,
C14-2021-0134,1,21600.0,21600,0.0,0,176204.0,176204,253554.0,253554,1939.0,,1.08,1.08,subject,,
C14-2021-0136,16,285564.5,4142988,0.0,0,1910262.0,26916346,559756.0,9680551,1978.0,,0.0,2.827,subject,,
C14-2021-0137,23,747500.0,21981243,0.0,0,1707864.0,28627920,793998.0,28712890,1955.0,,7648.0,215386.99000000002,subject,,
C14-2021-0138,1,7610400.0,7610400,0.0,0,1938385.0,1938385,8006837.0,8006837,1978.0,,43488.0,43488.0,subject,,
C14-2021-0139,1,229090.0,229090,0.0,0,1915617.0,1915617,402271.0,402271,,,0.0,0.0,subject,,
C14-2021-0141,39,210240.0,11052593,0.0,0,1622651.0,58880952,240000.0,92939300,2003.5,,0.0,8696253.024,subject,,
C14-2021-0145,1,18000.0,18000,0.0,0,1903776.0,1903776,47480.0,47480,1961.0,,0.0,0.0,subject,,
C14-2021-0146,1,379230.0,379230,0.0,0,378543.0,378543,0.0,0,0.0,,63205.0,63205.0,subject,,
C14-2021-0147,1,365546.0,365546,0.0,0,157421.0,157421,1613414.0,1613414,1978.0,,72529.0,72529.0,subject,,
C14-2021-0148,1,3194615.0,3194615,0.0,0,136585.0,136585,7972147.0,7972147,1973.0,,125279.0,125279.0,subject,,
C14-2021-0150,17,285486.0,5379868,0.0,9349507,1560845.0,20928106,467990.0,16704546,1980.0,,0.0,459473.28,subject,,
C14-2021-0151,1,559986.0,559986,0.0,0,1398163.0,1398163,841080.0,841080,2008.0,,37332.43,37332.43,subject,,
C14-2021-0153,1,0.0,0,2364300.0,2364300,1999220.0,1999220,2363509.0,2363509,,,9064.4,9064.4,subject,,
C14-2021-0154,1,750000.0,750000,0.0,0,1911690.0,1911690,2270095.0,2270095,2022.0,,0.0,0.0,subject,,
C14-2021-0156,1,0.0,0,0.0,0,1867559.0,1867559,597584.0,597584,2006.0,,67722.0,67722.0,subject,,
C14-2021-0157,1,29090.0,29090,0.0,0,1923996.0,1923996,378296.0,378296,1965.0,,1.455,1.455,subject,,
C14-2021-0158,1,49612.0,49612,0.0,0,1988553.0,1988553,158810.0,158810,1961.0,,2.481,2.481,subject,,
C14-2021-0159,1,151770.0,151770,0.0,0,243992.0,243992,144196.0,144196,1959.0,,5.059,5.059,subject,,
C14-2021-0160,1,11611535.0,11611535,0.0,0,1913198.0,1913198,12217340.0,12217340,1984.0,,178639.0,178639.0,subject,,
C14-2021-0161,17,310060.0,22656669,0.0,14480600,1550871.0,20192791,499143.0,106555321,1981.0,,0.0,2793294.762,subject,,
C14-2021-0162,1,2058680.0,2058680,0.0,0,1498648.0,1498648,3110456.0,3110456,1978.0,,51467.0,51467.0,subject,,
C14-2021-0166,1,569550.0,569550,0.0,0,1933449.0,1933449,569550.0,569550,,,37970.0,37970.0,subject,,
C14-2021-0170,1,659841.0,659841,0.0,0,1405785.0,1405785,659841.0,659841,,,673306.92,673306.92,subject,,
C14-2021-0171,1,554433.0,554433,0.0,0,2030117.0,2030117,4620274.0,4620274,,,489178.8,489178.8,subject,,
C14-2021-0172.SH,1,0.0,0,5872050.0,5872050,178329.0,178329,260000.0,260000,,,113909.4,113909.4,subject,,
C14-2021-0173,1,11170744.0,11170744,0.0,0,1941469.0,1941469,11170744.0,11170744,2024.0,,131420.52,131420.52,subject,,
C14-2021-0174,1,640000.0,640000,0.0,0,1875857.0,1875857,640000.0,640000,,,6400.0,6400.0,subject,,
C14-2021-0177,1,298305.0,298305,0.0,0,1922927.0,1922927,338437.0,338437,,,0.0,0.0,subject,,
C14-2021-0179,1,8631840.0,8631840,0.0,0,1656031.0,1656031,8986153.0,8986153,1963.0,,107898.0,107898.0,subject,,
C14-2021-0182,1,796765.0,796765,0.0,0,1693348.0,1693348,2352000.0,2352000,2018.0,,248988.96,248988.96,subject,,
C14-2021-0183,19,640371.0,13621988,0.0,536688,1741764.0,28579908,897119.0,23522507,1924.0,,0.0,78007.97,subject,,
C14-2021-0184,1,5390550.0,5390550,0.0,0,1925037.0,1925037,97380000.0,97380000,2008.0,,1796850.0,1796850.0,subject,,
C14-2021-0185,1,0.0,0,0.0,0,1885208.0,1885208,1232010.0,1232010,,,9126.87,9126.87,subject,,
C14-2021-0188,1,122611.0,122611,0.0,0,1904919.0,1904919,575086.0,575086,1960.0,,0.795,0.795,subject,,
C14-2021-0190,1,9559708.0,9559708,0.0,0,1509002.0,1509002,10559708.0,10559708,,,102153.0,102153.0,subject,,
C14-2021-0191,1,18147096.0,18147096,0.0,0,1590658.0,1590658,82500000.0,82500000,2014.0,,181470.96,181470.96,subject,,
C14-2021-0192,1,2120400.0,2120400,0.0,0,1929539.0,1929539,2200000.0,2200000,1911.0,,14136.0,14136.0,subject,,
C14-2021-0193,1,5804137.0,5804137,0.0,0,1870479.0,1870479,5804137.0,5804137,,,331665.84,331665.84,subject,,
C14-2021-0194,1,3840611.0,3840611,0.0,0,1323582.0,1323582,3840611.0,3840611,,,3840611.15,3840611.15,subject,,
C14-2021-0195,1,1899687.0,1899687,0.0,0,1939846.0,1939846,1899687.0,1899687,,,360721.92,360721.92,subject,,
C14-2022-0001,1,6484410.0,6484410,0.0,0,1556419.0,1556419,0.0,0,1985.0,,89900.0,89900.0,subject,,
C14-2022-0003,1,561600.0,561600,0.0,0,1298104.0,1298104,561601.0,561601,1947.0,,37440.0,37440.0,subject,,
C14-2022-0007,1,483239.0,483239,0.0,0,311865.0,311865,0.0,0,0.0,,13.915,13.915,subject,,
C14-2022-0008.SH,1,867336.0,867336,0.0,0,1870456.0,1870456,0.0,0,0.0,,0.0,0.0,subject,,
C14-2022-0009,1,784080.0,784080,0.0,0,1382984.0,1382984,0.0,0,0.0,,174240.0,174240.0,subject,,
C14-2022-0010,21,624000.0,17705210,0.0,18684061,1666173.0,27810199,821132.0,43561990,1941.0,,7304.0,425235.12,subject,,
C14-2022-0011,1,887250.0,887250,0.0,0,164860.0,164860,1007330.0,1007330,1912.0,,7098.0,7098.0,subject,,
C14-2022-0012,1,250000.0,250000,0.0,0,1908107.0,1908107,376597.0,376597,1947.0,,0.0,0.0,subject,,
C14-2022-0013,1,132000.0,132000,0.0,0,1918885.0,1918885,0.0,0,0.0,,0.0,0.0,subject,,
C14-2022-0014,1,577150.0,577150,0.0,0,1328043.0,1328043,0.0,0,0.0,,16.49,16.49,subject,,
C14-2022-0015,1,2353950.0,2353950,0.0,0,178788.0,178788,2620608.0,2620608,1948.0,,418480.0,418480.0,subject,,
C14-2022-0016,1,261938.0,261938,0.0,0,1838686.0,1838686,238486.0,238486,1963.0,,3.0,3.0,subject,,
C14-2022-0017,1,1350000.0,1350000,0.0,0,1917064.0,1917064,1782640.0,1782640,2008.0,,0.0,0.0,subject,,
C14-2022-0018.SH,22,350000.0,9411166,0.0,284799,1649124.0,31759167,316791.5,9190809,1946.0,,0.0,133986.86,subject,,
C14-2022-0019.SH,1,593567.0,593567,0.0,0,186733.0,186733,0.0,0,0.0,,10792.13,10792.13,subject,,
C14-2022-0020,1,124997.0,124997,0.0,0,265527.0,265527,708800.0,708800,1954.0,,33457.0,33457.0,subject,,
C14-2022-0021,1,946880.0,946880,0.0,0,1914592.0,1914592,1462342.0,1462342,1934.0,,11836.0,11836.0,subject,,
C14-2022-0024,1,350000.0,350000,0.0,0,1556570.0,1556570,259801.0,259801,1939.0,,0.0,0.0,subject,,
C14-2022-0025,1,600000.0,600000,0.0,0,440004.0,440004,0.0,0,0.0,,0.0,0.0,subject,,
C14-2022-0026,1,0.0,0,32490000.0,32490000,181409.0,181409,42246915.0,42246915,2005.0,,43560.0,43560.0,subject,,
C14-2022-0027,1,6290064.0,6290064,0.0,0,1936388.0,1936388,0.0,0,1980.0,,251602.56,251602.56,subject,,
C14-2022-0028,1,0.0,0,1371050.0,1371050,1504843.0,1504843,0.0,0,0.0,,54842.0,54842.0,subject,,
C14-2022-0029,1,3553843.0,3553843,0.0,0,1897443.0,1897443,0.0,0,1973.0,,236922.84,236922.84,subject,,
C14-2022-0030,1,14018697.0,14018697,0.0,0,1877531.0,1877531,4444752.0,4444752,1971.0,,186915.96,186915.96,subject,,
C14-2022-0031,1,450000.0,450000,0.0,0,1667268.0,1667268,580500.0,580500,2014.0,,0.0,0.0,subject,,
C14-2022-0033,7,49375.0,2006288,0.0,967139,1810761.0,10552519,551864.0,4211265,1949.0,,4.634,31.039,subject,,
C14-2022-0034,1,1028000.0,1028000,0.0,0,1900118.0,1900118,1108716.0,1108716,1978.0,,25700.0,25700.0,subject,,
C14-2022-0035,1,793875.0,793875,0.0,0,1647405.0,1647405,555856.0,555856,1950.0,,10585.0,10585.0,subject,,
C14-2022-0036,1,450000.0,450000,0.0,0,1922175.0,1922175,415836.0,415836,1946.0,,0.0,0.0,subject,,
C14-2022-0037,1,233355.0,233355,0.0,0,1797782.0,1797782,440864.0,440864,2017.0,,1.596,1.596,subject,,
C14-2022-0038,1,1042830.0,1042830,0.0,0,1831260.0,1831260,1613047.0,1613047,1979.0,,23174.0,23174.0,subject,,
C14-2022-0039,1,208108.0,208108,0.0,0,1278465.0,1278465,259859.0,259859,1983.0,,118918.8,118918.8,subject,,
C14-2022-0040,1,440666.0,440666,0.0,0,1945424.0,1945424,0.0,0,0.0,,146888.68,146888.68,subject,,
C14-2022-0042,1,205777.0,205777,0.0,0,270065.0,270065,0.0,0,0.0,,102888.72,102888.72,subject,,
C14-2022-0043,1,426670.0,426670,0.0,0,1934806.0,1934806,2021080.0,2021080,1981.0,,53000.0,53000.0,subject,,
C14-2022-0044,1,491270.0,491270,0.0,0,148955.0,148955,0.0,0,0.0,,7.618,7.618,subject,,
C14-2022-0045,1,3364116.0,3364116,0.0,0,1524995.0,1524995,3703202.0,3703202,1999.0,,80098.0,80098.0,subject,,
C14-2022-0047,39,750000.0,30785840,0.0,0,1513474.0,43342197,930321.0,40640460,1929.0,,0.0,30035.04,buffer,,
C14-2022-0049,1,0.0,0,4175494.0,4175494,526879.0,526879,2767087.0,2767087,1972.0,,234831.96,234831.96,subject,,
C14-2022-0050,1,21945929.0,21945929,0.0,0,209219.0,209219,20269000.0,20269000,1955.0,,248248.44,248248.44,subject,,
C14-2022-0051,1,296905.0,296905,0.0,0,449245.0,449245,0.0,0,0.0,,37113.12,37113.12,subject,,
C14-2022-0052,1,300000.0,300000,0.0,0,1926359.0,1926359,308180.0,308180,1952.0,,0.0,0.0,subject,,
C14-2022-0053,1,250000.0,250000,0.0,0,1512037.0,1512037,153881.0,153881,1970.0,,0.0,0.0,subject,,
C14-2022-0054,1,949833.0,949833,0.0,0,1712163.0,1712163,1024200.0,1024200,1959.0,,35179.0,35179.0,subject,,
C14-2022-0055,1,803160.0,803160,0.0,0,1483695.0,1483695,937100.0,937100,1930.0,,5354.4,5354.4,subject,,
C14-2022-0056,12,440000.0,5280000,0.0,0,1508565.5,15906781,586004.5,7679106,1959.0,,0.0,0.0,subject,,
C14-2022-0057,1,646875.0,646875,0.0,0,1921238.0,1921238,587869.0,587869,1947.0,,0.0,0.0,subject,,
C14-2022-0058,1,1298633.0,1298633,0.0,0,1921219.0,1921219,2214122.0,2214122,2005.0,,69260.4,69260.4,subject,,
C14-2022-0059,1,453360.0,453360,0.0,0,1859251.0,1859251,0.0,0,0.0,,45336.0,45336.0,subject,,
C14-2022-0060,1,409990.0,409990,0.0,0,1859251.0,1859251,0.0,0,0.0,,40999.0,40999.0,subject,,
C14-2022-0062,1,243684.0,243684,0.0,0,1923637.0,1923637,0.0,0,0.0,,8122.8,8122.8,subject,,
C14-2022-0063,1,0.0,0,950020.0,950020,147103.0,147103,0.0,0,0.0,,31.523,31.523,subject,,
C14-2022-0064,1,0.0,0,0.0,0,274045.0,274045,3936000.0,3936000,1980.0,,48448.0,48448.0,subject,,
C14-2022-0066,1,1002112.0,1002112,0.0,0,1705227.0,1705227,1446819.0,1446819,1997.0,,156910.0,156910.0,subject,,
