standardized_tcad_id,lui_land_use,lui_general_land_use,lui_shape_area,latitude,longitude,council_district,nearby_GEOID,zoning_case_GEOID
0100080903,100,100,6207.79296875,,,,,
0100080904,100,100,6709.5390625,,,,,
0100080905,100,100,6295.564453125,,,,,
0100080906,100,100,7143.935546875,,,,,
0100080908,150,100,6885.208984375,,,,,
0100080909,100,100,6750.34765625,,,,,
0100080910,100,100,6419.77734375,,,,,
0100080911,100,100,6498.02734375,,,,,
0100080912,100,100,5930.0859375,,,,,
0100080913,100,100,6546.814453125,,,,,
0100080914,100,100,5941.54296875,,,,,
0100080915,100,100,6438.236328125,,,,,
0100080916,100,100,6046.09765625,,,,,
0100081204,100,100,72998.29296875,,,,,
0100081205,100,100,20714.09375,,,,,
0100081206,100,100,13663.025390625,,,,,
0100081207,100,100,15533.1953125,,,,,
0100081208,100,100,16167.189453125,,,,,
0100081209,100,100,15164.859375,,,,,
0100081210,100,100,14024.3125,,,,,
0100081211,100,100,13631.677734375,,,,,
0100081212,100,100,10890.271484375,,,,,
0100081213,100,100,9158.193359375,,,,,
0100081214,150,100,13753.1640625,,,,,
0100081215,100,100,13109.916015625,,,,,
0100081216,150,100,12417.935546875,,,,,
0100081217,150,100,11521.837890625,,,,,
0100081218,150,100,12352.0078125,,,,,
0100081219,150,100,14333.70703125,,,,,
0100081220,150,100,12946.953125,,,,,
0100081221,100,100,17365.0625,,,,,
0100081223,100,100,12382.5703125,,,,,
0100081225,100,100,25076.365234375,,,,,
0100081227,100,100,13773.380859375,,,,,
0100081229,150,100,15441.833984375,,,,,
0100081230,100,100,16016.20703125,,,,,
0100081233,150,100,12707.435546875,,,,,
0100081234,150,100,12630.958984375,,,,,
0100081235,100,100,12039.3984375,,,,,
0100081238,100,100,29833.279296875,,,,,
0100081305,100,100,7422.900390625,,,,,
0100081311,150,100,13120.703125,,,,,
0100081312,400,400,43162.68359375,,,,,
0100081313,150,100,9903.966796875,,,,,
0100081314,150,100,9379.337890625,,,,,
0100081315,150,100,9290.890625,,,,,
0100081317,150,100,10086.791015625,,,,,
0100081319,150,100,9575.349609375,,,,,
0100081401,100,100,9866.30078125,,,,,
0100081402,150,100,9355.7265625,,,,,
0100081403,150,100,9992.4765625,,,,,
0100081404,150,100,8699.10546875,,,,,
0100081405,150,100,8862.13671875,,,,,
0100081406,150,100,9022.57421875,,,,,
0100081407,150,100,9080.005859375,,,,,
0100081408,150,100,9023.119140625,,,,,
0100081409,150,100,9241.353515625,,,,,
0100081410,150,100,9137.869140625,,,,,
0100081411,150,100,11136.66015625,,,,,
0100081412,150,100,8968.490234375,,,,,
0100081413,150,100,9198.451171875,,,,,
0100081414,150,100,9533.111328125,,,,,
0100081416,150,100,9652.984375,,,,,
0100081417,100,100,9590.744140625,,,,,
0100081501,710,700,172343.501953125,,,,,
0100081502,150,100,8664.306640625,,,,,
0100081503,150,100,8175.439453125,,,,,
0100081504,150,100,8887.802734375,,,,,
0100081505,150,100,8371.16015625,,,,,
0100081506,150,100,8418.529296875,,,,,
0100081507,150,100,8660.337890625,,,,,
0100081508,150,100,8483.900390625,,,,,
0100081509,150,100,8382.060546875,,,,,
0100081510,150,100,7833.193359375,,,,,
0100081601,100,100,7317.27734375,,,,,
0100081701,100,100,17316.60546875,,,,,
0100081801,100,100,8823.875,,,,,
0100081901,150,100,8435.3984375,,,,,
0100082001,150,100,7116.607421875,,,,,
0100082101,100,100,34720.890625,,,,,
0100082201,150,100,9644.544921875,,,,,
0100082301,150,100,6986.427734375,,,,,
0100082401,150,100,9358.810546875,,,,,
0100082501,150,100,6962.5546875,,,,,
0100082601,100,100,6510.90625,,,,,
0100082701,150,100,10642.05078125,,,,,
0101000102,300,300,33777.994140625,,,,,
0101000104,400,400,15659.56640625,,,,,
0101000111,300,300,6603.951171875,,,,,
0101000112,300,300,14780.45703125,,,,,
0101000113,400,400,31635.994140625,,,,,
0101000201,640,600,2726465.130859375,,,,,
0101000302,100,100,14626.736328125,,,,,
0101000303,100,100,6730.361328125,,,,,
0101000304,100,100,6341.703125,,,,,
0101000305,100,100,5953.01171875,,,,,
0101000306,100,100,5528.8359375,,,,,
0101000307,100,100,5611.099609375,,,,,
0101000308,100,100,4760.962890625,,,,,
0101000309,100,100,3502.80078125,,,,,
0101000310,100,100,3822.85546875,,,,,
0101000311,100,100,3729.919921875,,,,,
0101000312,100,100,3880.400390625,,,,,
0101000318,300,300,18989.421875,,,,,
0101000319,300,300,55115.83984375,,,,,
0101000401,520,500,15511.90625,,,,,
0101010101,100,100,8263.939453125,,,,,
0101010102,100,100,7557.58203125,,,,,
0101010103,100,100,7271.935546875,,,,,
0101010104,100,100,6825.515625,,,,,
0101010105,100,100,6350.271484375,,,,,
0101010106,100,100,5679.17578125,,,,,
0101010107,100,100,5970.3203125,,,,,
0101010108,100,100,6372.283203125,,,,,
0101010109,100,100,6641.580078125,,,,,
0101010110,100,100,7456.609375,,,,,
0101010201,100,100,4409.951171875,,,,,
0101010202,100,100,4010.986328125,,,,,
0101010205,150,100,7111.912109375,,,,,
0101010206,100,100,3816.248046875,,,,,
0101010207,100,100,4414.33984375,,,,,
0101010208,100,100,3685.40625,,,,,
0101010209,100,100,3466.880859375,,,,,
0101010210,100,100,4152.90625,,,,,
0101010211,100,100,3579.255859375,,,,,
0101010301,100,100,4899.53515625,,,,,
0101010302,150,100,11376.4921875,,,,,
0101010304,100,100,36354.013671875,,,,,
0101010307,100,100,14906.42578125,,,,,
0101010308,100,100,6007.5,,,,,
0101010309,100,100,4887.330078125,,,,,
0101010310,100,100,1284.1484375,,,,,
0101010311,100,100,6031.447265625,,,,,
0101010312,100,100,2354.052734375,,,,,
0101010313,100,100,2457.712890625,,,,,
0101010314,100,100,3521.62109375,,,,,
0101010315,100,100,3066.16796875,,,,,
0101010401,100,100,5772.6875,,,,,
0101010402,100,100,5778.486328125,,,,,
0101010403,100,100,5858.515625,,,,,
0101010404,100,100,5833.755859375,,,,,
0101010405,100,100,5722.6875,,,,,
0101010406,100,100,5924.896484375,,,,,
0101010407,100,100,5563.916015625,,,,,
0101010408,100,100,5758.42578125,,,,,
0101010409,100,100,5780.173828125,,,,,
0101010410,100,100,5837.126953125,,,,,
0101010411,100,100,5764.173828125,,,,,
0101010412,100,100,5786.92578125,,,,,
0101010413,100,100,5809.6953125,,,,,
0101010414,100,100,5847.5390625,,,,,
0101010415,100,100,5843.95703125,,,,,
0101010416,100,100,5784.83203125,,,,,
0101010417,100,100,5789.16796875,,,,,
0101010418,100,100,5754.779296875,,,,,
0101010501,100,100,5216.240234375,,,,,
0101010502,100,100,6565.669921875,,,,,
0101010503,100,100,5898.833984375,,,,,
0101010505,100,100,6008.064453125,,,,,
0101010506,100,100,5933.005859375,,,,,
0101010507,100,100,5924.634765625,,,,,
0101010509,100,100,11866.48828125,,,,,
0101010512,100,100,5761.53125,,,,,
0101010513,100,100,5739.3203125,,,,,
0101010514,100,100,5752.45703125,,,,,
0101010515,100,100,5712.974609375,,,,,
0101010516,100,100,5827.23828125,,,,,
0101010517,100,100,5732.458984375,,,,,
0101010518,100,100,5847.876953125,,,,,
0101010519,100,100,3371.791015625,,,,,
0101010520,100,100,2339.314453125,,,,,
0101010521,100,100,1534.095703125,,,,,
0101010522,100,100,4180.662109375,,,,,
0101010602,100,100,6268.875,,,,,
0101010603,100,100,6207.751953125,,,,,
0101010605,100,100,8234.6484375,,,,,
0101010606,100,100,8395.099609375,,,,,
0101010607,100,100,9063.205078125,,,,,
0101010608,100,100,6951.486328125,,,,,
0101010609,100,100,8363.779296875,,,,,
0101010610,100,100,5748.896484375,,,,,
0101010611,100,100,5897.8515625,,,,,
0101010612,100,100,5912.1875,,,,,
0101010613,100,100,5806.642578125,,,,,
0101010614,100,100,5817.38671875,,,,,
0101010615,100,100,5894.00390625,,,,,
0101010616,100,100,5893.03515625,,,,,
0101010617,100,100,5915.609375,,,,,
0101010618,150,100,5851.15625,,,,,
0101010620,100,100,6258.95703125,,,,,
0101010621,100,100,5653.734375,,,,,
0101010701,100,100,10243.6171875,,,,,
0101010703,100,100,4022.861328125,,,,,
0101010706,100,100,6280.265625,,,,,
0101010708,100,100,6808.1640625,,,,,
0101010709,100,100,6535.826171875,,,,,
0101010710,100,100,6532.71484375,,,,,
0101010711,100,100,6573.779296875,,,,,
0101010713,100,100,11977.3984375,,,,,
0101010714,100,100,4325.1484375,,,,,
0101010720,100,100,12445.88671875,,,,,
0101010801,100,100,14596.521484375,,,,,
0101010803,100,100,7236.658203125,,,,,
0101010804,100,100,7051.353515625,,,,,
0101010805,100,100,7321.80859375,,,,,
0101010806,100,100,7513.466796875,,,,,
0101010807,100,100,6435.65625,,,,,
0101010809,100,100,6705.3671875,,,,,
0101010810,100,100,8400.078125,,,,,
0101010813,100,100,11716.943359375,,,,,
0101010814,100,100,10053.123046875,,,,,
0101010815,100,100,13679.2109375,,,,,
0101010816,100,100,8337.125,,,,,
0101010818,100,100,8611.533203125,,,,,
0101010819,100,100,7700.818359375,,,,,
0101010820,100,100,7468.755859375,,,,,
0101010821,100,100,7741.11328125,,,,,
0101010824,100,100,4010.412109375,,,,,
0101010828,100,100,13503.390625,,,,,
0101010829,100,100,9339.056640625,,,,,
0101010902,100,100,6113.552734375,,,,,
0101010903,100,100,6049.974609375,,,,,
0101010904,100,100,5943.017578125,,,,,
0101010906,100,100,7475.607421875,,,,,
0101010912,100,100,2899.986328125,,,,,
0101010913,100,100,3314.369140625,,,,,
0101010914,100,100,3648.4609375,,,,,
0101010915,100,100,5934.75390625,,,,,
0101010916,100,100,5987.119140625,,,,,
0101010917,100,100,6084.029296875,,,,,
0101010918,300,300,25310.08203125,,,,,
0101010920,900,900,3303.818359375,,,,,
0101010922,100,100,6393.359375,,,,,
0101010923,100,100,5529.669921875,,,,,
0101010925,100,100,8975.388671875,,,,,
0101010926,100,100,8686.501953125,,,,,
0101011002,100,100,12705.673828125,,,,,
0101011003,100,100,6469.232421875,,,,,
0101011004,100,100,6500.3984375,,,,,
0101011007,850,800,12262.203125,,,,,
0101011008,850,800,6838.537109375,,,,,
0101011009,300,300,6127.19921875,,,,,
0101011010,300,300,5675.18359375,,,,,
0101011012,100,100,5833.982421875,,,,,
0101011013,100,100,5800.1171875,,,,,
0101011014,100,100,5698.59765625,,,,,
0101011015,100,100,5755.9296875,,,,,
0101011016,100,100,5743.73046875,,,,,
0101011017,100,100,5831.185546875,,,,,
0101011018,100,100,5700.0234375,,,,,
0101011019,100,100,5770.390625,,,,,
0101011020,100,100,5764.25390625,,,,,
0101011021,100,100,6452.365234375,,,,,
0101011023,100,100,5308.1953125,,,,,
0101011024,100,100,6402.54296875,,,,,
0101011025,100,100,6792.0859375,,,,,
0101011026,100,100,6174.251953125,,,,,
0101011101,100,100,3713.578125,,,,,
0101011102,100,100,4055.560546875,,,,,
0101011103,100,100,7936.93359375,,,,,
0101011104,710,700,5877.44921875,,,,,
0101011105,710,700,3133.896484375,,,,,
0101011106,710,700,49248.720703125,,,,,
0101011107,710,700,5913.2265625,,,,,
0101011108,710,700,5777.341796875,,,,,
0101011110,100,100,8373.9765625,,,,,
0101011111,100,100,7071.15625,10065799.66664468,3110846.1469007945,9.0,484530013111,484530013041
0101011112,100,100,7405.703125,10065799.66664468,3110846.1469007945,9.0,484530013111,484530024223
0101011113,100,100,7839.931640625,10065799.66664468,3110846.1469007945,9.0,484530013111,484530013041
0101011114,100,100,7643.619140625,10065799.66664468,3110846.1469007945,9.0,484530013111,484530013041
0101011122,400,400,62214.048828125,10065799.66664468,3110846.1469007945,9.0,484530013111,484530024223
0101011123,100,100,5009.9921875,,,,,
0101011124,100,100,5055.515625,,,,,
0101011125,100,100,6991.048828125,,,,,
0101011126,150,100,6772.244140625,,,,,
0101011127,710,700,54738.966796875,,,,,
0101011128,850,800,18384.875,,,,,
0101011129,710,700,11890.396484375,,,,,
0101011131,100,100,7923.57421875,,,,,
0101011132,100,100,5075.376953125,,,,,
0101011134,100,100,5970.291015625,,,,,
0101011138,100,100,10041.802734375,10065799.66664468,3110846.1469007945,9.0,484530013111,484530024223
0101011139,710,700,6361.033203125,,,,,
0101011140,100,100,5989.16796875,,,,,
0101011141,710,700,3941.94140625,,,,,
0101011201,100,100,8393.939453125,,,,,
0101011202,100,100,7521.962890625,,,,,
0101011203,100,100,7166.974609375,,,,,
0101011204,100,100,7390.583984375,,,,,
0101011205,150,100,14181.205078125,,,,,
0101011301,400,400,17965.134765625,,,,,
0101011302,520,500,15748.02734375,,,,,
0101011303,300,300,7433.19140625,,,,,
0101011401,400,400,20997.42578125,,,,,
0101011501,100,100,8633.53125,,,,,
0101011601,100,100,15023.103515625,,,,,
0101011701,100,100,13709.466796875,,,,,
0101011801,100,100,9112.205078125,,,,,
0101011901,100,100,7791.56640625,,,,,
0101012101,100,100,10559.251953125,,,,,
0101012201,100,100,8661.77734375,,,,,
0101012301,100,100,11050.70703125,,,,,
0101012401,100,100,6541.140625,,,,,
0101012501,100,100,6507.04296875,,,,,
0101012701,300,300,62478.51953125,,,,,
0101012801,100,100,5930.38671875,,,,,
0101012901,100,100,6565.984375,,,,,
0101090103,100,100,13443.6015625,,,,,
0101090104,100,100,13157.38671875,,,,,
0101090105,100,100,15924.80859375,,,,,
0101090106,100,100,7679.94921875,,,,,
0101090107,150,100,8535.73828125,,,,,
0101090108,150,100,8475.017578125,,,,,
0101090109,100,100,8339.619140625,,,,,
0101090110,150,100,8878.513671875,,,,,
0101090205,100,100,21422.44921875,,,,,
0101090206,100,100,22935.978515625,,,,,
0101090207,100,100,21683.103515625,,,,,
0101090208,150,100,9775.60546875,,,,,
0101090209,150,100,8980.216796875,,,,,
0101090210,150,100,8717.865234375,,,,,
0101090211,150,100,8496.685546875,,,,,
0101090212,150,100,7632.34375,,,,,
0101090304,150,100,11405.52734375,,,,,
0101090305,150,100,13696.599609375,,,,,
0101090306,150,100,11828.447265625,,,,,
0101090310,100,100,10123.8828125,,,,,
0101090311,100,100,9499.08203125,,,,,
0101090312,100,100,9148.251953125,,,,,
0101090313,100,100,8607.060546875,,,,,
0101090314,100,100,9252.447265625,,,,,
0101090316,150,100,9750.89453125,,,,,
0101090317,150,100,10223.12890625,,,,,
0101090318,100,100,10899.810546875,,,,,
0101090319,150,100,10895.388671875,,,,,
0101090403,100,100,10227.578125,,,,,
0101090404,100,100,11895.1015625,,,,,
0101090604,100,100,12738.728515625,,,,,
0101090605,100,100,15124.6640625,,,,,
0101090606,100,100,14349.638671875,,,,,
0101090607,100,100,10759.298828125,,,,,
0101090608,100,100,11589.357421875,,,,,
0101090609,100,100,20992.501953125,,,,,
0101090701,100,100,9613.341796875,,,,,
0101090702,100,100,8766.39453125,,,,,
0101090703,100,100,9558.9609375,,,,,
0101090704,100,100,9832.23046875,,,,,
0101090801,100,100,10779.212890625,,,,,
0101090802,100,100,10114.330078125,,,,,
0101090803,100,100,10575,,,,,
0101090804,100,100,11271.5078125,,,,,
0101090805,100,100,10508.935546875,,,,,
0101090806,100,100,10549.583984375,,,,,
0101090807,100,100,11970.916015625,,,,,
0101090808,100,100,11227.978515625,,,,,
0101090809,100,100,11905.802734375,,,,,
0101090810,100,100,11786.2265625,,,,,
0101090811,100,100,9251.736328125,,,,,
0101090812,100,100,10301.3359375,,,,,
0101090901,100,100,22055.697265625,,,,,
0101090902,100,100,16717.869140625,,,,,
0101090903,100,100,12984.203125,,,,,
0101090904,100,100,12541.17578125,,,,,
0101090905,100,100,15048.02734375,,,,,
0101090906,100,100,10159.416015625,,,,,
0101090907,100,100,10535.828125,,,,,
0101090908,100,100,11651.021484375,,,,,
0101090909,100,100,11832.47265625,,,,,
0101090910,100,100,10897.931640625,,,,,
0101090911,100,100,13191.166015625,,,,,
0101090912,100,100,14691.90234375,,,,,
0101090913,100,100,12150.08984375,,,,,
0101090914,100,100,12008.099609375,,,,,
0101090915,100,100,14992.298828125,,,,,
0101090916,100,100,23865.5546875,,,,,
0101091001,100,100,11472.853515625,,,,,
0101091002,100,100,13258.57421875,,,,,
0101091003,100,100,11713.154296875,,,,,
0101091004,100,100,12091.90625,,,,,
0101091005,100,100,11840.455078125,,,,,
0101091006,100,100,14096.423828125,,,,,
0101091101,100,100,10407.33203125,,,,,
0101091102,100,100,10034.033203125,,,,,
0101091103,100,100,10852.04296875,,,,,
0101091104,100,100,11900.03515625,,,,,
0101091105,100,100,12170.6484375,,,,,
0101091106,100,100,14535.37890625,,,,,
0101091201,100,100,11444.486328125,,,,,
0101091202,100,100,11324.396484375,,,,,
0101091203,100,100,11291.44921875,,,,,
0101091204,100,100,11940.32421875,,,,,
0101091205,100,100,12376.15234375,,,,,
0101091301,100,100,9867.8203125,,,,,
0101091302,100,100,9196.91796875,,,,,
0101091303,100,100,8861.970703125,,,,,
0101091304,100,100,11740.986328125,,,,,
0101091305,100,100,13346.53515625,,,,,
0101091306,100,100,10613.357421875,,,,,
0101091307,100,100,15217.4765625,,,,,
0101091308,100,100,14569.546875,,,,,
0101091309,100,100,14210.6171875,,,,,
0101091310,100,100,11738.66015625,,,,,
0101091311,100,100,14812.19921875,,,,,
0101091312,100,100,13513.05078125,,,,,
0101091313,100,100,11338.734375,,,,,
0101091314,100,100,14493.533203125,,,,,
0101091315,100,100,14480.25,,,,,
0101091316,100,100,14777.521484375,,,,,
0101091317,100,100,11268.90234375,,,,,
0101091318,100,100,13237.224609375,,,,,
0101091319,100,100,14051.01953125,,,,,
0101091320,100,100,9910.447265625,,,,,
0101091321,100,100,16381.958984375,,,,,
0101091322,100,100,13360.029296875,,,,,
0101091323,100,100,26784.51171875,,,,,
0101091324,100,100,10972.341796875,,,,,
0101091325,100,100,14381.314453125,,,,,
0101091326,100,100,14720.720703125,,,,,
0101091327,100,100,12519.8203125,,,,,
0101091328,150,100,14103.478515625,,,,,
0101091329,150,100,20653.15234375,,,,,
0101091331,100,100,10545.177734375,,,,,
0101091332,100,100,9554.31640625,,,,,
0101091335,100,100,9126.796875,,,,,
0101091336,100,100,14153.625,,,,,
0101091337,100,100,12892.1171875,,,,,
0101091338,100,100,14385.06640625,,,,,
0101091339,100,100,15558.56640625,,,,,
0101091340,150,100,12313.951171875,,,,,
0101091341,150,100,12603.708984375,,,,,
0101091342,100,100,324548.69921875,,,,,
0101091343,100,100,12508.16796875,,,,,
0101091344,150,100,11111.421875,,,,,
0101091345,150,100,8163.59375,,,,,
0101091347,100,100,8143.35546875,,,,,
0101091348,150,100,13977.34375,,,,,
0101091352,100,100,7804.978515625,,,,,
0101091353,100,100,12145.41796875,,,,,
0101091401,640,600,395828.55859375,,,,,
0101091501,100,100,10615.150390625,,,,,
0101091701,100,100,10754.6484375,,,,,
0101091801,150,100,8170.53515625,,,,,
0101091901,150,100,8782.48046875,,,,,
0101092001,100,100,10438.5078125,,,,,
0101110201,640,600,264093.0078125,,,,,
0101110203,100,100,2820796.134765625,,,,,
0101110204,640,600,88270.7109375,,,,,
0101110301,100,100,12322.748046875,,,,,
0101110302,100,100,10820.107421875,,,,,
0101110303,100,100,11157.00390625,,,,,
0101110304,100,100,13538.240234375,,,,,
0101110305,100,100,13453.001953125,,,,,
0101110306,100,100,12036.05078125,,,,,
0101110307,100,100,11511.5625,,,,,
0101110308,100,100,11622.0078125,,,,,
0101110309,100,100,13512.369140625,,,,,
0101110310,100,100,11429.400390625,,,,,
0101110311,100,100,11081.3046875,,,,,
0101110312,100,100,10679.53125,,,,,
0101110313,100,100,10905.203125,,,,,
0101110314,100,100,10955.48828125,,,,,
0101110315,100,100,11317.509765625,,,,,
0101110316,100,100,12430.015625,,,,,
0101110317,100,100,12597.16015625,,,,,
0101110318,100,100,12916.072265625,,,,,
0101110319,100,100,13286.88671875,,,,,
0101110320,100,100,12334.267578125,,,,,
0101110401,100,100,14905.935546875,,,,,
0101110402,100,100,19984.2890625,,,,,
0101110403,100,100,13478.54296875,,,,,
0101110404,100,100,14584.8046875,,,,,
0101110405,100,100,13032.455078125,,,,,
0101110501,100,100,19075.267578125,,,,,
0101110502,100,100,12277.13671875,,,,,
0101110503,100,100,12031.962890625,,,,,
0101110504,100,100,16425.615234375,,,,,
0101110508,150,100,10587.873046875,,,,,
0101110509,150,100,10210.97265625,,,,,
0101110510,900,900,9539.62890625,,,,,
0101110511,150,100,8597.517578125,,,,,
0101110512,220,200,4399.65234375,,,,,
0101110513,220,200,8271.8046875,,,,,
0101110514,220,200,14723.1640625,,,,,
0101110515,750,700,464456.5078125,,,,,
0101110516,100,100,15355.24609375,,,,,
0101110517,220,200,3985.171875,,,,,
0101110518,220,200,3234.259765625,,,,,
0101110519,220,200,5497.662109375,,,,,
0101110601,100,100,11447.0390625,,,,,
0101110602,100,100,10710.900390625,,,,,
0101110603,100,100,11059.70703125,,,,,
0101110604,100,100,14051.529296875,,,,,
0101110605,100,100,10218.130859375,,,,,
0101110701,100,100,11425.693359375,,,,,
0101110702,100,100,11474.919921875,,,,,
0101110703,100,100,13520.916015625,,,,,
0101110704,100,100,10647.087890625,,,,,
