year,meeting_title,meeting_url
2009,"September 15, 2009Austin City Council Budget Adoption Reading",https://www.austintexas.gov/council/2009/20090915-reg
2009,"September 14, 2009Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting",https://www.austintexas.gov/council/2009/20090914-ahfc
2009,"September 14, 2009Mueller Local Government Corporation (MLGC) Board of Directors MLGC Meeting",https://www.austintexas.gov/council/2009/20090914-mlgc
2009,"September 14, 2009Austin City Council Budget Adoption Reading",https://www.austintexas.gov/council/2009/20090914-reg
2009,"August 27, 2009Mueller Local Government Corporation (MLGC) Board of Directors MLGC Meeting",https://www.austintexas.gov/council/2009/20090827-mlgc
2009,"August 27, 2009Austin City Council Regular Meeting",https://www.austintexas.gov/council/2009/20090827-reg
2009,"August 26, 2009Austin City Council Budget Work Session",https://www.austintexas.gov/council/2009/20090826-wrk
2009,"August 20, 2009Austin City Council Regular Meeting",https://www.austintexas.gov/council/2009/20090820-reg
2009,"August 19, 2009Austin City Council Budget Work Session",https://www.austintexas.gov/council/2009/20090819-wrk
2009,"August 6, 2009Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting",https://www.austintexas.gov/council/2009/20090806-ahfc
2009,"August 6, 2009Mueller Local Government Corporation (MLGC) Board of Directors MLGC Meeting",https://www.austintexas.gov/council/2009/20090806-mlgc
2009,"August 6, 2009Austin City Council Regular Meeting",https://www.austintexas.gov/council/2009/20090806-reg
2009,"August 6, 2009Tax Increment Financing (TIF #16) Board of Directors Meeting",https://www.austintexas.gov/council/2009/20090806-tif
2009,"August 5, 2009Austin City Council Budget Work Session",https://www.austintexas.gov/council/2009/20090805-wrk
2009,"July 23, 2009Austin City Council Regular Meeting",https://www.austintexas.gov/council/2009/20090723-reg
2009,"July 22, 2009Austin City Council Work Session",https://www.austintexas.gov/council/2009/20090722-wrk
2009,"June 22, 2009Austin City Council Special Called Meeting (Oaths of Office)",https://www.austintexas.gov/council/2009/20090622-spec
2009,"June 18, 2009Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting",https://www.austintexas.gov/council/2009/20090618-ahfc
2009,"June 18, 2009Austin City Council Regular Meeting",https://www.austintexas.gov/council/2009/20090618-reg
2009,"June 11, 2009Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting",https://www.austintexas.gov/council/2009/20090611-ahfc
2009,"June 11, 2009Austin City Council Regular Meeting",https://www.austintexas.gov/council/2009/20090611-reg
2009,"May 21, 2009Austin City Council Regular Meeting",https://www.austintexas.gov/council/2009/20090521-reg
2009,"May 18, 2009Austin City Council Special Called Canvassing Meeting",https://www.austintexas.gov/council/2009/20090518-spec
2009,"May 14, 2009Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting",https://www.austintexas.gov/council/2009/20090514-ahfc
2009,"May 14, 2009Austin City Council Regular Meeting",https://www.austintexas.gov/council/2009/20090514-reg
2009,"April 30, 2009Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting",https://www.austintexas.gov/council/2009/20090430-ahfc
2009,"April 30, 2009Austin City Council Regular Meeting",https://www.austintexas.gov/council/2009/20090430-reg
2009,"April 23, 2009Austin City Council Regular Meeting",https://www.austintexas.gov/council/2009/20090423-reg
2009,"April 22, 2009Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2009/20090422-spec
2009,"April 13, 2009Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2009/20090413-spec
2009,"April 2, 2009Austin City Council Regular Meeting",https://www.austintexas.gov/council/2009/20090402-reg
2009,"March 26, 2009Tax Increment Financing (TIF #18) Board of Directors - Seaholm Redevelopment Project Meeting",https://www.austintexas.gov/council/2009/20090326-tif
2009,"March 26, 2009Austin City Council Regular Meeting",https://www.austintexas.gov/council/2009/20090326-reg
2009,"March 12, 2009Austin City Council Regular Meeting",https://www.austintexas.gov/council/2009/20090312-reg
2009,"March 5, 2009Austin City Council Regular Meeting",https://www.austintexas.gov/council/2009/20090305-reg
2009,"February 26, 2009Austin City Council Regular Meeting",https://www.austintexas.gov/council/2009/20090226-reg
2009,"February 12, 2009Austin City Council Regular Meeting",https://www.austintexas.gov/council/2009/20090212-reg
2009,"February 11, 2009Austin City Council Budget Work Session",https://www.austintexas.gov/council/2009/20090211-wrk
2009,"January 29, 2009Austin City Council Regular Meeting",https://www.austintexas.gov/council/2009/20090129-reg
2009,"January 15, 2009Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting",https://www.austintexas.gov/council/2009/20090115-ahfc
2009,"January 15, 2009Austin City Council Regular Meeting",https://www.austintexas.gov/council/2009/20090115-reg
2010,"December 16, 2010Austin City Council Regular Meeting",https://www.austintexas.gov/council/2010/20101216-reg
2010,"December 9, 2010Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting",https://www.austintexas.gov/council/2010/20101209-ahfc
2010,"December 9, 2010Austin City Council Regular Meeting",https://www.austintexas.gov/council/2010/20101209-reg
2010,"December 2, 2010Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2010/20101202-spec
2010,"November 18, 2010Austin City Council Regular Meeting",https://www.austintexas.gov/council/2010/20101118-reg
2010,"November 17, 2010Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2010/20101117-spec
2010,"November 15, 2010Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2010/20101115-spec
2010,"November 4, 2010Austin City Council Regular Meeting",https://www.austintexas.gov/council/2010/20101104-reg
2010,"October 28, 2010Austin Bergstrom International Airport Development Corporation Board of Directors Meeting",https://www.austintexas.gov/council/2010/20101028-abia
2010,"October 28, 2010Austin City Council Regular Meeting",https://www.austintexas.gov/council/2010/20101028-reg
2010,"October 14, 2010Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting",https://www.austintexas.gov/council/2010/20101014-ahfc
2010,"October 14, 2010Austin City Council Regular Meeting",https://www.austintexas.gov/council/2010/20101014-reg
2010,"September 30, 2010Austin City Council Regular Meeting",https://www.austintexas.gov/council/2010/20100930-reg
2010,"September 29, 2010Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2010/20100929-spec
2010,"September 23, 2010Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting",https://www.austintexas.gov/council/2010/20100923-ahfc
2010,"September 23, 2010Austin City Council Regular Meeting",https://www.austintexas.gov/council/2010/20100923-reg
2010,"September 15, 2010Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting",https://www.austintexas.gov/council/2010/20100915-ahfc
2010,"September 15, 2010Mueller Local Government Corporation (MLGC) Board of Directors MLGC Meeting",https://www.austintexas.gov/council/2010/20100915-mlgc
2010,"September 15, 2010Austin City Council Budget Adoption Reading",https://www.austintexas.gov/council/2010/20100915-reg
2010,"September 14, 2010Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting",https://www.austintexas.gov/council/2010/20100914-ahfc
2010,"September 14, 2010Mueller Local Government Corporation (MLGC) Board of Directors MLGC Meeting",https://www.austintexas.gov/council/2010/20100914-mlgc
2010,"September 14, 2010Austin City Council Budget Adoption Reading",https://www.austintexas.gov/council/2010/20100914-reg
2010,"September 13, 2010Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting",https://www.austintexas.gov/council/2010/20100913-ahfc
2010,"September 13, 2010Mueller Local Government Corporation (MLGC) Board of Directors MLGC Meeting",https://www.austintexas.gov/council/2010/20100913-mlgc
2010,"September 13, 2010Austin City Council Budget Adoption Reading",https://www.austintexas.gov/council/2010/20100913-reg
2010,"August 26, 2010Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting",https://www.austintexas.gov/council/2010/20100826-ahfc
2010,"August 26, 2010Austin City Council Regular Meeting",https://www.austintexas.gov/council/2010/20100826-reg
2010,"August 25, 2010Austin City Council Budget Work Session",https://www.austintexas.gov/council/2010/20100825-wrk
2010,"August 19, 2010Austin City Council Regular Meeting",https://www.austintexas.gov/council/2010/20100819-reg
2010,"August 18, 2010Austin City Council Budget Work Session",https://www.austintexas.gov/council/2010/20100818-wrk
2010,"August 5, 2010Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting",https://www.austintexas.gov/council/2010/20100805-ahfc
2010,"August 5, 2010Austin City Council Regular Meeting",https://www.austintexas.gov/council/2010/20100805-reg
2010,"August 4, 2010Austin City Council Budget Work Session",https://www.austintexas.gov/council/2010/20100804-wrk
2010,"July 29, 2010Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting",https://www.austintexas.gov/council/2010/20100729-ahfc
2010,"July 29, 2010Austin City Council Regular Meeting",https://www.austintexas.gov/council/2010/20100729-reg
2010,"July 28, 2010Austin City Council Budget Work Session",https://www.austintexas.gov/council/2010/20100728-wrk
2010,"June 24, 2010Austin City Council Regular Meeting",https://www.austintexas.gov/council/2010/20100624-reg
2010,"June 10, 2010Austin City Council Regular Meeting",https://www.austintexas.gov/council/2010/20100610-reg
2010,"May 27, 2010Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting",https://www.austintexas.gov/council/2010/20100527-ahfc
2010,"May 27, 2010Austin City Council Regular Meeting",https://www.austintexas.gov/council/2010/20100527-reg
2010,"May 26, 2010Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2010/20100526-spec
2010,"May 13, 2010Austin City Council Regular Meeting",https://www.austintexas.gov/council/2010/20100513-reg
2010,"April 29, 2010Austin City Council Regular Meeting",https://www.austintexas.gov/council/2010/20100429-reg
2010,"April 28, 2010Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2010/20100428-spec
2010,"April 22, 2010Austin City Council Regular Meeting",https://www.austintexas.gov/council/2010/20100422-reg
2010,"April 21, 2010Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2010/20100421-spec
2010,"April 8, 2010Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting",https://www.austintexas.gov/council/2010/20100408-ahfc
2010,"April 8, 2010Austin City Council Regular Meeting",https://www.austintexas.gov/council/2010/20100408-reg
2010,"March 25, 2010Austin City Council Regular Meeting",https://www.austintexas.gov/council/2010/20100325-reg
2010,"March 11, 2010Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting",https://www.austintexas.gov/council/2010/20100311-ahfc
2010,"March 11, 2010Austin City Council Regular Meeting",https://www.austintexas.gov/council/2010/20100311-reg
2010,"March 3, 2010Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2010/20100303-spec
2010,"February 25, 2010Austin City Council Regular Meeting",https://www.austintexas.gov/council/2010/20100225-reg
2010,"February 22, 2010Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2010/20100222-spec
2010,"February 18, 2010Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2010/20100218-spec
2010,"February 11, 2010Austin City Council Regular Meeting",https://www.austintexas.gov/council/2010/20100211-reg
2010,"February 5, 2010Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2010/20100205-spec
2010,"February 4, 2010Austin City Council Regular Meeting",https://www.austintexas.gov/council/2010/20100204-reg
2010,"January 28, 2010Austin City Council Regular Meeting",https://www.austintexas.gov/council/2010/20100128-reg
2010,"January 26, 2010Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2010/20100126-spec
2010,"January 21, 2010Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2010/20100121-spec
2010,"January 14, 2010Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting",https://www.austintexas.gov/council/2010/20100114-ahfc
2010,"January 14, 2010Austin City Council Regular Meeting",https://www.austintexas.gov/council/2010/20100114-reg
2011,"December 15, 2011Austin City Council Regular Meeting",https://www.austintexas.gov/council/2011/20111215-reg
2011,"December 15, 2011Tax Increment Financing (TIF #15) Board of Directors Meeting",https://www.austintexas.gov/council/2011/20111215-tif
2011,"December 14, 2011Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2011/20111214-spec
2011,"December 13, 2011Austin City Council Work Session",https://www.austintexas.gov/council/2011/20111213-wrk
